"date","hour","Total_users","Temperature","Precipitation","Wind_Speed","Humidity","DP_Temp","Solar_Radiation(MJ/m2)","Snowfall","Visibility_10m","GTemperature"
"2020-05-03",19,7988,24.9,0,2.2,57,15.7,0.16,0,1870,24.7
"2020-05-03",20,7334,22.9,0,2.7,64,15.7,0.03,0,1656,20.5
"2020-05-03",21,6632,21.7,0,2.1,68,15.5,0,0,1470,18.8
"2020-05-03",22,5428,20.8,0,2.4,70,15.1,0,0,1823,17.8
"2020-05-03",23,3725,20.3,0,1.1,72,15,0,0,1574,17.2
"2020-05-04",0,2782,20.1,0,1,74,15.3,0,0,1286,17.7
"2020-05-04",1,1972,20.1,0,2.3,73,15.1,0,0,1450,18.7
"2020-05-04",2,1255,19.9,0,2.3,73,14.9,0,0,1335,17.8
"2020-05-04",3,831,19.5,0,3.1,77,15.3,0,0,1003,18.6
"2020-05-04",4,579,19.1,0,2.7,77,14.9,0,0,1025,18.3
"2020-05-04",5,571,18.6,0,2.6,78,14.6,0,0,1109,16.9
"2020-05-04",6,1166,18.3,0,2.9,78,14.3,0.02,0,1284,16.3
"2020-05-04",7,2804,18.3,0,2.1,78,14.3,0.29,0,1347,18.5
"2020-05-04",8,4425,19.6,0,1.6,73,14.6,0.85,0,1325,25.4
"2020-05-04",9,2976,21.1,0,2.9,68,14.9,1.59,0,1118,32.4
"2020-05-04",10,2865,22.1,0,2.3,63,14.7,1.77,0,1479,34.6
"2020-05-04",11,3444,23.8,0,2.6,58,15,2.55,0,1490,44.7
"2020-05-04",12,3836,24.8,0,3.1,54,14.8,2.74,0,1429,46.9
"2020-05-04",13,4581,24.7,0,3.3,52,14.1,3.48,0,1527,51.3
"2020-05-04",14,5057,25.2,0,2.7,49,13.7,3.46,0,1733,52.1
"2020-05-04",15,5846,25.1,0,3.8,49,13.6,3.01,0,1805,49.5
"2020-05-04",16,6952,24.8,0,3.4,45,12,2.53,0,1945,45.3
"2020-05-04",17,8404,24.8,0,3,45,12,1.9,0,1913,39.1
"2020-05-04",18,9938,21.5,0,3.9,51,10.9,0.88,0,1687,26.4
"2020-05-04",19,8208,19.5,0,2.4,56,10.4,0.33,0,1661,20.5
"2020-05-04",20,7177,17.9,0,2,59,9.7,0.02,0,1681,16.8
"2020-05-04",21,6586,16.6,0,2.6,63,9.5,0,0,1632,15.1
"2020-05-04",22,5762,16,0,1.6,67,9.8,0,0,1615,14.4
"2020-05-04",23,4229,15.4,0,2.7,69,9.7,0,0,1493,13.9
"2020-05-05",0,3219,14.8,0,1.3,71,9.5,0,0,1569,12.8
"2020-05-05",1,2397,14.5,0,0.1,72,9.5,0,0,1570,12.3
"2020-05-05",2,1639,14.3,0,1.9,74,9.7,0,0,1511,12.1
"2020-05-05",3,1144,13.9,0,1.3,75,9.5,0,0,1517,12.4
"2020-05-05",4,754,13.6,0,0.1,76,9.4,0,0,1506,10.9
"2020-05-05",5,556,13.4,0,2,79,9.8,0,0,1547,10.4
"2020-05-05",6,820,13.6,0,2.5,78,9.8,0.02,0,1581,13
"2020-05-05",7,1291,15.1,0,1.8,77,11,0.29,0,1644,17
"2020-05-05",8,1960,16.2,0,2,72,11.1,0.47,0,1783,19.5
"2020-05-05",9,2548,17.5,0,1.8,68,11.5,0.45,0,1544,22.8
"2020-05-05",10,2689,18.3,0,2.5,66,11.8,0.63,0,1558,24.2
"2020-05-05",11,3555,18.9,0,1.7,65,12.1,0.49,0,1492,23.6
"2020-05-05",12,4446,19.1,0,1.7,65,12.3,0.55,0,1424,24.9
"2020-05-05",13,5220,19,0,3.4,65,12.2,0.59,0,928,23.1
"2020-05-05",14,5714,17.7,0,4.8,69,11.9,0.55,0,693,23
"2020-05-05",15,6408,16.8,0,2.3,65,10.1,0.52,0,1176,20.9
"2020-05-05",16,7539,17.3,0,4.3,55,8.1,1.29,0,2000,34.8
"2020-05-05",17,7994,18,0,2.1,56,9,1.95,0,1485,33.4
"2020-05-05",18,7894,18.2,0,0.6,56,9.2,1.15,0,1546,23.6
"2020-05-05",19,7573,17.7,0,2.2,57,9,0.44,0,1753,16.9
"2020-05-05",20,6849,16.2,0,2.2,62,8.9,0.02,0,1972,13.6
"2020-05-05",21,6025,15.4,0,1.4,64,8.6,0,0,1990,12.1
"2020-05-05",22,4782,14.9,0,3.2,67,8.8,0,0,1652,11.8
"2020-05-05",23,3249,14,0,1.1,69,8.3,0,0,1887,10.4
"2020-05-06",0,2317,13.4,0,0.5,72,8.4,0,0,1965,9.3
"2020-05-06",1,1544,13,0,0.3,75,8.6,0,0,1814,8.9
"2020-05-06",2,913,12.4,0,0.6,77,8.4,0,0,1730,8.4
"2020-05-06",3,686,11.9,0,0.4,78,8.1,0,0,1686,7.8
"2020-05-06",4,494,11.7,0,0.5,80,8.3,0,0,1530,7.9
"2020-05-06",5,652,11.3,0,2.1,82,8.3,0,0,1321,7.9
"2020-05-06",6,1430,11.1,0,2,84,8.4,0.02,0,1203,8.4
"2020-05-06",7,3521,11.9,0,2,83,9,0.38,0,1312,12.1
"2020-05-06",8,5639,14.5,0,1.5,74,9.9,1.03,0,1367,21.6
"2020-05-06",9,3038,17.6,0,1.4,62,10.2,1.84,0,1887,31.4
"2020-05-06",10,2260,20.2,0,1.9,53,10.3,2.5,0,1637,39.7
"2020-05-06",11,2857,22.4,0,1.9,44,9.5,3.09,0,1862,46
"2020-05-06",12,3367,24,0,1.9,36,7.9,3.43,0,1959,50.4
"2020-05-06",13,3534,24.7,0,3.2,39,9.8,3.48,0,1663,52.4
"2020-05-06",14,4002,25.9,0,3.1,32,7.9,3.44,0,1796,53.3
"2020-05-06",15,4425,26.7,0,3.7,24,4.4,3.12,0,1903,50.7
"2020-05-06",16,5648,27.3,0,3.6,20,2.3,2.65,0,1987,46.6
"2020-05-06",17,8232,26.8,0,3.2,26,5.6,1.94,0,2000,40.1
"2020-05-06",18,10037,25.9,0,3.3,31,7.4,1.17,0,1947,29.7
"2020-05-06",19,7971,23.4,0,4,33,6.1,0.39,0,1975,21.8
"2020-05-06",20,7263,21.2,0,3.5,41,7.4,0.03,0,2000,17.8
"2020-05-06",21,6647,20.2,0,2.4,42,6.8,0,0,2000,15.9
"2020-05-06",22,5695,19.5,0,1.6,39,5.1,0,0,2000,14.6
"2020-05-06",23,4076,18.7,0,1.8,41,5.1,0,0,1999,13.1
"2020-05-07",0,3025,18.1,0,1.4,43,5.3,0,0,2000,13.1
"2020-05-07",1,2223,18.2,0,2.2,46,6.3,0,0,2000,13.3
"2020-05-07",2,1522,17.5,0,3.2,47,6,0,0,2000,12.9
"2020-05-07",3,992,16.9,0,3.4,45,4.8,0,0,2000,12.6
"2020-05-07",4,600,16.1,0,2.7,41,2.8,0,0,2000,11.7
"2020-05-07",5,638,15.3,0,3.3,40,1.7,0,0,2000,10.9
"2020-05-07",6,1445,14.9,0,3.4,41,1.7,0.02,0,2000,10.8
"2020-05-07",7,3677,15.6,0,3.3,41,2.3,0.44,0,2000,14.7
"2020-05-07",8,5829,18,0,3.3,34,1.8,1.18,0,2000,24.8
"2020-05-07",9,3277,19.8,0,2.6,30,1.7,1.91,0,1970,33.2
"2020-05-07",10,2406,20.9,0,3.9,25,0.1,2.41,0,1600,38.3
"2020-05-07",11,2941,22.7,0,2.8,23,0.4,3.05,0,2000,46.8
"2020-05-07",12,3478,24.3,0,4,22,1.2,3.49,0,1949,49
"2020-05-07",13,3630,24.8,0,1.4,22,1.6,2.89,0,2000,47.2
"2020-05-07",14,4056,25.8,0,2.3,21,1.7,3.21,0,1981,49.8
"2020-05-07",15,4534,25.7,0,1.4,21,1.7,2.2,0,2000,40
"2020-05-07",16,5600,25.6,0,2,21,1.6,1.48,0,2000,36.9
"2020-05-07",17,8163,25.3,0,2,22,2,0.86,0,2000,32.3
"2020-05-07",18,9785,23.6,0,2.9,30,4.9,0.56,0,1877,26
"2020-05-07",19,7634,22.7,0,2.2,33,5.5,0.2,0,1979,21.9
"2020-05-07",20,6926,21.7,0,2.5,33,4.7,0.03,0,2000,19
"2020-05-07",21,6431,20.9,0,0.5,35,4.8,0,0,2000,17.1
"2020-05-07",22,5681,20.1,0,1.4,36,4.5,0,0,2000,16.1
"2020-05-07",23,3879,19.6,0,0.8,38,4.8,0,0,2000,17
"2020-05-08",0,3069,19.7,0,1.8,36,4.1,0,0,1983,17.1
"2020-05-08",1,2223,19.6,0,2,31,1.9,0,0,2000,16.9
"2020-05-08",2,1599,19.3,0,2.7,31,1.7,0,0,2000,16.7
"2020-05-08",3,1021,18.7,0,2.6,31,1.2,0,0,2000,16.2
"2020-05-08",4,692,18.1,0,1.6,31,0.6,0,0,2000,15.9
"2020-05-08",5,669,17.6,0,2.4,28,-1.1,0,0,2000,14.1
"2020-05-08",6,1407,16.5,0,2.6,28,-2,0.02,0,2000,12.9
"2020-05-08",7,3538,16.8,0,2.3,26,-2.8,0.29,0,2000,16.8
"2020-05-08",8,5702,17.9,0,2.6,21,-4.7,0.81,0,1980,22.7
"2020-05-08",9,3127,19.8,0,3.4,20,-3.8,1.8,0,2000,33.8
"2020-05-08",10,2510,21.7,0,1.9,17,-4.4,2.58,0,2000,42.9
"2020-05-08",11,2887,23.5,0,2.9,15,-4.6,3.21,0,1976,49.5
"2020-05-08",12,3503,24.4,0,2.2,11,-8,3.63,0,1977,51
"2020-05-08",13,3704,25.9,0,2.4,14,-3.6,3.57,0,2000,53.6
"2020-05-08",14,4164,26.7,0,2.7,12,-5,3.2,0,2000,52
"2020-05-08",15,4673,26.4,0,3.4,15,-2.3,2.52,0,2000,43.8
"2020-05-08",16,5777,23.5,0,3.2,24,1.7,0.98,0,1890,31.6
"2020-05-08",17,7215,22,0,3.1,31,4,0.43,0,1749,25.7
"2020-05-08",18,6751,20.5,0,2.7,32,3.2,0.17,0,1844,22
"2020-05-08",19,2563,20.2,0,0.7,30,2,0.04,0,1988,19.8
"2020-05-08",20,785,19.3,0,1.3,39,4.9,0.01,0,1608,16.4
"2020-05-08",21,373,18.2,0.1,1.8,48,6.9,0,0,1870,15.2
"2020-05-08",22,185,16.7,0.4,2.5,60,8.8,0,0,1263,14.3
"2020-05-08",23,237,14.9,1.5,1.3,73,10,0,0,612,14.2
"2020-05-09",0,565,14.3,0.3,2.5,77,10.3,0,0,1310,14.2
"2020-05-09",1,620,13.9,0.2,3,81,10.6,0,0,933,13.8
"2020-05-09",2,353,13.9,0.1,3.9,80,10.4,0,0,1195,13.6
"2020-05-09",3,129,13.2,0.4,5.3,86,10.9,0,0,513,13.2
"2020-05-09",4,66,12.7,1.8,5.3,92,11.4,0,0,321,13.1
"2020-05-09",5,30,12.9,1.2,5.1,95,12.1,0,0,253,13.4
"2020-05-09",6,33,13.2,1.9,5,96,12.5,0,0,288,13.6
"2020-05-09",7,30,13.4,1.8,5.1,97,12.9,0.04,0,315,13.9
"2020-05-09",8,56,13.8,3.4,5.1,97,13.3,0.08,0,670,14.5
"2020-05-09",9,30,14.1,1.4,4.5,97,13.6,0.11,0,258,14.7
"2020-05-09",10,31,14.5,3.2,3.4,98,14.1,0.17,0,427,15.5
"2020-05-09",11,57,14.9,3.7,3.9,97,14.4,0.37,0,360,16.8
"2020-05-09",12,126,15.5,1.3,4.5,97,15,0.56,0,681,18.8
"2020-05-09",13,223,15.8,0.7,4.3,97,15.3,0.5,0,676,18.7
"2020-05-09",14,187,16.2,0.2,3.4,96,15.5,0.5,0,1085,18.5
"2020-05-09",15,184,16.3,0.3,2.1,96,15.6,0.28,0,425,17.9
"2020-05-09",16,134,16.6,0.7,0.6,96,15.9,0.17,0,325,18
"2020-05-09",17,532,15.6,1.1,3.9,94,14.6,0.1,0,1005,16.6
"2020-05-09",18,740,14.6,0,2.8,94,13.6,0.09,0,243,15.9
"2020-05-09",19,766,14.2,0.2,2.1,95,13.4,0.03,0,272,15.2
"2020-05-09",20,628,14.1,0.2,2.2,95,13.3,0,0,329,14.9
"2020-05-09",21,773,13.8,0.3,2.2,95,13,0,0,324,14.6
"2020-05-09",22,1074,13.2,0,2.3,94,12.2,0,0,692,14
"2020-05-09",23,798,13.3,0,2.9,94,12.3,0,0,357,14
"2020-05-10",0,927,13.1,0.3,2.9,94,12.1,0,0,458,13.9
"2020-05-10",1,837,13,0,3,94,12,0,0,611,13.6
"2020-05-10",2,508,12.9,0.1,1.8,94,11.9,0,0,254,13.7
"2020-05-10",3,277,12.9,0.4,2.3,95,12.1,0,0,237,13.7
"2020-05-10",4,221,12.9,0.5,1.5,96,12.2,0,0,413,13.8
"2020-05-10",5,200,13,0.1,2.1,96,12.3,0,0,576,13.7
"2020-05-10",6,299,13,0.2,1.9,96,12.3,0.01,0,586,13.7
"2020-05-10",7,554,13.1,0,1.7,95,12.3,0.07,0,195,14.3
"2020-05-10",8,935,13.2,0,1.7,95,12.4,0.2,0,393,15
"2020-05-10",9,1477,13.5,0,1.8,94,12.5,0.26,0,562,16.2
"2020-05-10",10,2113,14,0,2.4,93,12.8,0.47,0,606,17.4
"2020-05-10",11,2724,14.6,0,2.6,90,12.9,0.43,0,742,17.4
"2020-05-10",12,3586,15,0,2.9,89,13.1,0.52,0,705,19
"2020-05-10",13,4791,16.2,0,3.4,83,13.3,1.25,0,927,20.7
"2020-05-10",14,5486,16.5,0,2.7,83,13.5,0.76,0,1135,22
"2020-05-10",15,6377,16.3,0,3.5,82,13.2,0.63,0,1313,19.2
"2020-05-10",16,6584,16.4,0,3.7,81,13.1,0.71,0,513,20.3
"2020-05-10",17,6495,16.1,0,3.1,80,12.6,0.51,0,403,18.8
"2020-05-10",18,6235,16.3,0,2.3,78,12.4,0.65,0,428,18.8
"2020-05-10",19,5522,15,0,3.6,82,11.9,0.28,0,325,15.3
"2020-05-10",20,5128,14.3,0,3.5,84,11.6,0.02,0,284,13.2
"2020-05-10",21,4474,13.9,0,3.6,86,11.5,0,0,282,13.5
"2020-05-10",22,3594,13.8,0,3.3,88,11.8,0,0,302,13.1
"2020-05-10",23,2481,13.8,0,2.4,90,12.1,0,0,330,13.4
"2020-05-11",0,1935,14,0,3,89,12.2,0,0,391,13.8
"2020-05-11",1,1311,13.6,0,3.4,89,11.8,0,0,381,11.8
"2020-05-11",2,856,13.4,0,2.6,90,11.7,0,0,351,12.4
"2020-05-11",3,602,13.3,0,3.4,90,11.6,0,0,310,11.8
"2020-05-11",4,421,13.3,0,2.6,91,11.8,0,0,278,12.9
"2020-05-11",5,561,13.4,0,1.7,90,11.7,0,0,276,13.1
"2020-05-11",6,1412,13.3,0,1.9,88,11.3,0.02,0,291,13.1
"2020-05-11",7,3486,13.3,0,2.6,85,10.8,0.2,0,314,14.2
"2020-05-11",8,5450,14,0,2.3,83,11.1,0.76,0,337,18.4
"2020-05-11",9,2983,15.6,0,1.2,77,11.5,1.67,0,427,23.2
"2020-05-11",10,2199,17.4,0,2.5,68,11.4,2.24,0,527,26.9
"2020-05-11",11,2797,19.1,0,2.9,54,9.5,2.91,0,739,29.7
"2020-05-11",12,3276,20.4,0,3.4,44,7.7,3.21,0,1032,29.6
"2020-05-11",13,3405,21.6,0,3,34,5,3.47,0,1179,34.5
"2020-05-11",14,3693,21.8,0,2.6,31,3.9,3.22,0,1559,35.6
"2020-05-11",15,4375,21,0,5.3,33,4,2.57,0,1518,30.6
"2020-05-11",16,5176,20.3,0,4.7,30,2.1,1.29,0,1528,25.9
"2020-05-11",17,7515,19.3,0,4.2,29,0.7,0.69,0,1403,22.4
"2020-05-11",18,9261,18.9,0,3.1,34,2.6,0.52,0,1344,19.9
"2020-05-11",19,6817,18.1,0,2.7,38,3.5,0.19,0,1258,17.6
"2020-05-11",20,5659,17.3,0,2.3,43,4.5,0.02,0,1262,15.9
"2020-05-11",21,4805,16.9,0,2.9,45,4.8,0,0,1198,15
"2020-05-11",22,3209,15.6,0,3.8,47,4.3,0,0,1640,13.6
"2020-05-11",23,727,14.7,0.1,3,56,6,0,0,1459,12.8
"2020-05-12",0,312,12.5,3.3,0.5,77,8.5,0,0,1600,12.2
"2020-05-12",1,779,11.5,0.7,2.2,85,9,0,0,1985,11.5
"2020-05-12",2,678,11,0,1.7,86,8.7,0,0,2000,10.2
"2020-05-12",3,522,10.6,0,1.4,87,8.5,0,0,2000,10
"2020-05-12",4,407,10.7,0,2,88,8.7,0,0,1628,9.9
"2020-05-12",5,531,10.6,0,1.7,87,8.5,0,0,1015,9.1
"2020-05-12",6,1297,10.7,0,2,88,8.7,0.03,0,850,9.8
"2020-05-12",7,3550,11.4,0,3.8,89,9.6,0.24,0,539,12.6
"2020-05-12",8,5708,12.5,0,2.5,85,10,0.82,0,816,17.4
"2020-05-12",9,3069,14.5,0,2.3,74,9.9,1.6,0,1296,21.4
"2020-05-12",10,2101,15.3,0,5.1,66,8.9,1.23,0,1387,18.6
"2020-05-12",11,2438,15.1,0,3.6,71,9.8,0.42,0,1321,16.5
"2020-05-12",12,2927,15.3,0,3.8,72,10.2,0.59,0,1108,18.9
"2020-05-12",13,3157,15.7,0,3.3,71,10.4,0.89,0,982,18.7
"2020-05-12",14,3667,16.4,0,3.5,70,10.9,1.1,0,928,23.3
"2020-05-12",15,4251,18.1,0,4.4,62,10.6,2.03,0,1242,27.6
"2020-05-12",16,4912,18,0,3.8,56,9,1.84,0,1643,21.6
"2020-05-12",17,7762,17.5,0,5.3,62,10.1,0.97,0,1452,20
"2020-05-12",18,9470,18.1,0,3.5,53,8.3,1.27,0,2000,19.8
"2020-05-12",19,7103,17,0,4.4,48,5.8,0.53,0,2000,14.7
"2020-05-12",20,6253,15.6,0,3,51,5.4,0.04,0,2000,12.3
"2020-05-12",21,5516,14.8,0,4.1,53,5.2,0,0,2000,11.2
"2020-05-12",22,4905,14,0,2.4,58,5.8,0,0,2000,10.5
"2020-05-12",23,3236,13.3,0,1.3,63,6.3,0,0,2000,9.8
"2020-05-13",0,2496,12.4,0,1.1,66,6.2,0,0,2000,9.1
"2020-05-13",1,1814,12.2,0,2.3,67,6.2,0,0,2000,8.9
"2020-05-13",2,1294,11.9,0,1.3,70,6.5,0,0,1998,8.4
"2020-05-13",3,819,11.2,0,1.7,71,6.1,0,0,1934,8
"2020-05-13",4,573,10.9,0,2.4,74,6.4,0,0,1980,8
"2020-05-13",5,573,10.7,0,0.9,78,7,0,0,1940,7.6
"2020-05-13",6,1377,10.3,0,0.4,81,7.1,0.04,0,1750,7.7
"2020-05-13",7,3632,11,0,2.3,82,8,0.42,0,1716,11.1
"2020-05-13",8,5925,13.1,0,2.8,72,8.1,1.21,0,1957,17.6
"2020-05-13",9,3230,15.3,0,3,61,7.8,1.94,0,1913,23
"2020-05-13",10,2490,17.7,0,3.5,45,5.6,2.58,0,2000,26.8
"2020-05-13",11,2966,19.3,0,3.8,39,4.9,3.17,0,1959,29.9
"2020-05-13",12,3326,19.9,0,5.1,33,3.1,3.53,0,1937,32.9
"2020-05-13",13,3780,21.2,0,4.6,33,4.2,3.64,0,2000,37.3
"2020-05-13",14,4393,21.4,0,4.6,30,3,3.57,0,1964,38.5
"2020-05-13",15,4872,21.5,0,5.8,25,0.6,3.21,0,1963,37.5
"2020-05-13",16,6089,21.6,0,3.8,27,1.7,2.68,0,2000,35.4
"2020-05-13",17,8365,20.6,0,5,26,0.4,1.98,0,2000,30.6
"2020-05-13",18,9801,20,0,3.6,27,0.4,1.23,0,2000,24.2
"2020-05-13",19,7720,18.5,0,3.5,28,-0.3,0.46,0,2000,18.1
"2020-05-13",20,6456,17,0,3.6,33,0.5,0.04,0,2000,15
"2020-05-13",21,6006,16,0,1.8,35,0.5,0,0,2000,13.4
"2020-05-13",22,5266,15.2,0,0.8,42,2.3,0,0,2000,12.1
"2020-05-13",23,3418,14.9,0,0.7,45,3,0,0,2000,11.6
"2020-05-14",0,2711,14.3,0,0.8,45,2.5,0,0,2000,11
"2020-05-14",1,1920,13.7,0,1.1,45,1.9,0,0,2000,10.6
"2020-05-14",2,1281,13.2,0,1.9,48,2.4,0,0,2000,10.2
"2020-05-14",3,837,12.6,0,2,52,2.9,0,0,2000,10
"2020-05-14",4,628,12.5,0,1.5,51,2.6,0,0,2000,10
"2020-05-14",5,661,12.4,0,1.4,51,2.5,0,0,2000,10.2
"2020-05-14",6,1415,12.7,0,2.1,49,2.2,0.01,0,2000,10.8
"2020-05-14",7,3714,13.3,0,1.6,47,2.2,0.22,0,2000,12.8
"2020-05-14",8,5884,15.3,0,1.7,46,3.7,0.84,0,2000,17.9
"2020-05-14",9,3299,17.9,0,2,41,4.4,1.53,0,1976,24.1
"2020-05-14",10,2343,19.9,0,1.5,36,4.3,1.99,0,2000,26.8
"2020-05-14",11,3101,21.5,0,1.5,27,1.6,2.5,0,2000,33.7
"2020-05-14",12,3570,23.3,0,2.6,24,1.5,2.98,0,1994,40
"2020-05-14",13,3767,24.3,0,3.4,22,1.2,2.83,0,1939,40.3
"2020-05-14",14,4123,25.3,0,3.8,22,2,3.09,0,2000,42.2
"2020-05-14",15,4715,24.9,0,3.2,23,2.3,2,0,1953,35.4
"2020-05-14",16,6069,23.6,0,4.3,24,1.8,1.53,0,2000,29.6
"2020-05-14",17,8112,22.8,0,0.6,26,2.2,0.57,0,2000,24.4
"2020-05-14",18,9370,22.6,0,0.9,27,2.6,0.36,0,2000,23.8
"2020-05-14",19,7359,22,0,1.1,30,3.6,0.18,0,1970,20.5
"2020-05-14",20,6563,20.8,0,2.1,31,3,0.01,0,2000,18.2
"2020-05-14",21,5888,20.3,0,1.3,32,3,0,0,2000,17.6
"2020-05-14",22,5119,19.9,0,1.8,34,3.5,0,0,2000,17.1
"2020-05-14",23,3758,19.7,0,1.8,34,3.3,0,0,2000,17
"2020-05-15",0,2893,19.7,0,2.1,35,3.7,0,0,1985,16.8
"2020-05-15",1,2113,20,0,1.7,36,4.4,0,0,1995,16.6
"2020-05-15",2,1434,19.5,0,1.1,38,4.7,0,0,1996,16.4
"2020-05-15",3,880,19.3,0,0.8,39,4.9,0,0,2000,16.1
"2020-05-15",4,377,18.8,0,1.2,42,5.6,0,0,2000,15.7
"2020-05-15",5,192,19.7,0,2.2,42,6.4,0,0,1970,15.5
"2020-05-15",6,150,18.6,0.2,2.2,58,10.1,0,0,1539,15.2
"2020-05-15",7,146,17.5,0.4,1.9,73,12.5,0.07,0,1662,16
"2020-05-15",8,198,16,1.4,2.7,81,12.7,0.17,0,990,16.1
"2020-05-15",9,67,15.3,1.2,3.2,83,12.4,0.16,0,803,15.5
"2020-05-15",10,51,14.5,1.9,3.8,86,12.1,0.21,0,1167,15.5
"2020-05-15",11,103,14.2,1.9,4.1,90,12.5,0.39,0,852,16.4
"2020-05-15",12,423,15.1,0.9,4.1,90,13.4,0.82,0,1415,19.3
"2020-05-15",13,308,15.3,0,3.7,88,13.3,0.41,0,1927,17.1
"2020-05-15",14,216,15.3,0.3,3.8,91,13.8,0.36,0,621,17.2
"2020-05-15",15,195,15.1,0.5,4.2,93,13.9,0.31,0,614,16.7
"2020-05-15",16,454,15,0.8,3.8,95,14.1,0.22,0,485,16.3
"2020-05-15",17,816,15.1,0.2,3.9,95,14.2,0.16,0,823,16.2
"2020-05-15",18,605,15.2,0.2,3.2,95,14.3,0.1,0,697,15.9
"2020-05-15",19,652,15,0.8,3.1,96,14.3,0.04,0,740,15.4
"2020-05-15",20,607,15.1,0.3,3,96,14.4,0.01,0,431,15.3
"2020-05-15",21,605,15.1,0.2,3.2,96,14.4,0,0,405,15.2
"2020-05-15",22,454,15,0.6,2.9,97,14.5,0,0,250,15.2
"2020-05-15",23,748,15.1,0.2,2.7,97,14.6,0,0,431,15.2
"2020-05-16",0,1091,15,0,3.3,97,14.5,0,0,294,15.2
"2020-05-16",1,890,15.1,0.2,2.1,97,14.6,0,0,226,15.2
"2020-05-16",2,587,15.1,0.2,1.4,97,14.6,0,0,177,15.2
"2020-05-16",3,448,15.1,0.3,1.6,97,14.6,0,0,159,15.3
"2020-05-16",4,254,15.2,0.3,1.2,97,14.7,0,0,179,15.4
"2020-05-16",5,218,15.3,0.1,0.9,97,14.8,0,0,178,15.4
"2020-05-16",6,213,15.3,0.2,1.6,97,14.8,0.01,0,150,15.5
"2020-05-16",7,285,15.4,0.4,1.4,97,14.9,0.03,0,152,15.9
"2020-05-16",8,657,15.5,0.3,1,97,15,0.12,0,170,16.6
"2020-05-16",9,1080,15.8,0.2,1,96,15.1,0.3,0,368,17.7
"2020-05-16",10,1460,16,0,1,95,15.1,0.28,0,413,18.1
"2020-05-16",11,1475,16.1,0,0.9,94,15.1,0.3,0,260,18.1
"2020-05-16",12,2458,16.5,0.2,1.3,95,15.6,0.42,0,190,19.9
"2020-05-16",13,3739,17.2,0.1,0.8,93,16,0.56,0,739,20.7
"2020-05-16",14,4548,18.1,0,0.2,89,16.2,0.76,0,755,23
"2020-05-16",15,5402,19,0,1.7,83,16,1.18,0,722,24.9
"2020-05-16",16,5890,19.7,0,1.7,80,16.1,1.25,0,676,24.6
"2020-05-16",17,6431,20.3,0,2.5,76,15.9,1.35,0,668,24.9
"2020-05-16",18,6543,19.4,0,2.7,77,15.2,0.73,0,653,20.8
"2020-05-16",19,6089,18.6,0,2.1,79,14.8,0.27,0,673,18.3
"2020-05-16",20,6061,17.7,0,2.5,82,14.5,0.04,0,638,16.1
"2020-05-16",21,5817,16.8,0,2.4,86,14.4,0,0,479,15.2
"2020-05-16",22,4880,16.2,0,1.2,88,14.2,0,0,354,14.4
"2020-05-16",23,3469,15.8,0,1.3,90,14.1,0,0,313,14.4
"2020-05-17",0,3109,15.6,0,1.6,91,14.1,0,0,270,14.7
"2020-05-17",1,2304,15.6,0,1.5,91,14.1,0,0,279,15.3
"2020-05-17",2,1631,15.8,0,2.8,91,14.3,0,0,293,15.4
"2020-05-17",3,1092,15.6,0,1.9,92,14.2,0,0,204,15.4
"2020-05-17",4,602,15.3,0,0.3,92,14,0,0,367,15.4
"2020-05-17",5,461,14.8,0,4.3,93,13.6,0,0,179,14.9
"2020-05-17",6,563,14.7,0,0.4,94,13.7,0.02,0,243,15.2
"2020-05-17",7,972,15.2,0,2.4,94,14.2,0.14,0,377,16.7
"2020-05-17",8,1544,16.2,0,3.4,90,14.5,0.44,0,596,18.2
"2020-05-17",9,2307,17.5,0,1.9,85,14.9,0.77,0,1068,21.4
"2020-05-17",10,2841,18,0,1.5,80,14.4,0.55,0,1074,21.6
"2020-05-17",11,3717,18.4,0,2.7,78,14.4,0.9,0,971,23.1
"2020-05-17",12,4785,19.4,0,1.8,76,15,1.38,0,867,25
"2020-05-17",13,5794,19.7,0,1.8,75,15.1,1.19,0,733,26.3
"2020-05-17",14,6617,22,0,1.8,70,16.2,2.67,0,790,32.3
"2020-05-17",15,7184,23,0,1.2,64,15.8,2.27,0,830,30
"2020-05-17",16,7377,24.1,0,2,60,15.8,2.06,0,786,30.2
"2020-05-17",17,7668,24.9,0,1,59,16.3,1.6,0,661,28.2
"2020-05-17",18,7782,23.8,0,3,65,16.8,0.89,0,617,23.7
"2020-05-17",19,7593,22,0,1.4,72,16.7,0.34,0,610,20.9
"2020-05-17",20,7057,20.7,0,2.5,77,16.5,0.04,0,584,18.5
"2020-05-17",21,6338,19.8,0,1.2,80,16.2,0,0,528,18.1
"2020-05-17",22,5108,19.5,0,1.2,83,16.5,0,0,486,17.6
"2020-05-17",23,3561,19.1,0,1.3,82,15.9,0,0,466,16.5
"2020-05-18",0,2549,18.8,0,1,85,16.2,0,0,441,17.4
"2020-05-18",1,1694,18.7,0,1.7,84,15.9,0,0,576,16.6
"2020-05-18",2,1158,18.6,0,1.4,82,15.4,0,0,650,16.3
"2020-05-18",3,725,18.1,0,1.7,83,15.1,0,0,594,16.1
"2020-05-18",4,469,18,0,1.1,83,15,0,0,698,16.2
"2020-05-18",5,664,17.9,0,1.5,84,15.1,0,0,685,16.3
